DAY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
02/11/2015,1.256482044,1.565732936,1.542147283,1.589458777,1.532201325,1.853035958,1.709550493,1.710404084,1.46832964,1.353689099,1.669772871,1.804136014,1.914897864,1.738241932,1.606742727,1.50827678,1.992056764
02/12/2015,1.44416137,1.308290572,1.353154337,1.362768822,1.419161545,1.529154413,1.40586332,1.406420302,1.220014797,1.230054253,1.39976595,1.494801356,1.531547979,1.460851241,1.405111753,1.438594285,1.567869389
02/13/2015,2.74097337,2.36843734,2.373260943,2.357718554,2.453784762,2.489429389,2.074219449,2.075922606,1.842903322,1.948341714,2.045596541,2.19316301,2.259189294,2.15667612,2.145107733,2.606672351,2.317217959
02/14/2015,2.826161789,2.496181076,2.466540208,2.535901795,2.550142078,2.555826744,2.084475085,2.085966968,2.079083791,2.145090031,2.076825687,2.169104,2.169211038,2.151111389,2.228887233,2.671333784,2.225228603
02/15/2015,1.37214519,1.469677833,1.456837293,1.483909682,1.464952196,1.50922041,1.388183233,1.38838205,1.392805063,1.386266496,1.364118428,1.354838285,1.323821701,1.368934364,1.389230069,1.472314078,1.37140598
02/16/2015,1.890498087,2.030790894,2.026464451,2.043455422,2.028455097,2.137840556,2.100922595,2.102730314,1.923595279,1.909233414,2.06048266,2.133062627,2.114926765,2.101413949,2.067639995,2.010376746,2.228616157
02/17/2015,3.734788292,3.893040384,4.003686365,3.99604151,4.047789637,4.227405144,4.431323173,4.437125611,4.027971778,4.024634158,4.291564263,4.512874742,4.598999052,4.481259605,4.396777529,4.058174686,4.784089318
02/18/2015,2.825607,2.734630245,2.749079787,2.79778444,2.787895025,2.719485056,2.374010956,2.375970054,2.314818702,2.387287573,2.227356867,2.348431401,2.357010656,2.404450552,2.479041293,2.718597891,2.49960732
02/19/2015,1.485085749,1.556027724,1.517046881,1.566441652,1.495614684,1.552980734,1.43838786,1.43813042,1.451819024,1.4378522,1.434565505,1.43427949,1.396623317,1.423143394,1.420557413,1.451909589,1.440659333
02/20/2015,1.734451285,1.770287688,1.730935079,1.785777599,1.743237107,1.744062046,1.542326242,1.542197938,1.595621727,1.600894787,1.517156607,1.511021269,1.491757163,1.526301349,1.570214309,1.70893949,1.508653181
02/21/2015,1.923158497,1.997974344,1.982404701,2.035164962,1.986782687,2.039649902,1.887981259,1.888422145,1.889560009,1.861858593,1.855525925,1.857501902,1.829089372,1.866910471,1.866616481,1.933965567,1.885261009
02/22/2015,2.080556318,2.19577677,2.229763295,2.255950961,2.250767027,2.381854541,2.349346897,2.350723907,2.152631742,2.130406896,2.283728932,2.362478241,2.349167781,2.33812894,2.293843246,2.258386032,2.473336661
02/23/2015,3.385250919,3.657045218,3.655038469,3.670806135,3.665023001,3.804110586,3.828307974,3.832384161,3.637769691,3.59298456,3.766103738,3.882023172,3.883454173,3.845964734,3.789868233,3.712222202,3.97669108
02/24/2015,2.902057478,2.985713896,2.992739943,3.043575855,3.002357353,3.053652035,2.894642742,2.897083045,2.80758586,2.856487959,2.863025002,2.909583872,2.893284944,2.902284685,2.900767882,3.003536625,2.963359775
02/25/2015,3.327081273,3.242324074,3.136861822,3.265639961,3.186085859,3.129958779,2.659649655,2.661155724,2.782355012,2.782847396,2.594482414,2.589945443,2.545661391,2.62953034,2.7372566,3.022660575,2.587414534
02/26/2015,1.350518153,1.54289914,1.515096923,1.5400066,1.496220016,1.606672334,1.477945012,1.477004295,1.429290806,1.371894782,1.462125844,1.478402343,1.460387549,1.473737488,1.449644658,1.427316946,1.528137884
02/27/2015,1.298085062,1.46684934,1.469783502,1.481573437,1.454814898,1.589817837,1.421016248,1.419773793,1.260343536,1.219993374,1.368054741,1.394626401,1.385859137,1.394542045,1.348753789,1.365261906,1.481968905
02/28/2015,1.337064672,1.648468255,1.665212841,1.684988682,1.595018218,1.86332501,1.808251511,1.807777102,1.526949102,1.474073004,1.757692266,1.878243724,1.843159326,1.809301501,1.682155131,1.527361947,1.995881812
03/01/2015,2.066965313,2.159956848,2.158148994,2.195774847,2.177413727,2.337893576,2.223682385,2.224081447,2.111627867,2.081140363,2.245662848,2.304320468,2.344762957,2.257008895,2.223420401,2.195775503,2.358437512
03/02/2015,2.681182869,2.525301228,2.509040868,2.583077706,2.553878152,2.553971896,2.245750658,2.245988668,2.30246534,2.337040634,2.207535875,2.161501141,2.156878912,2.227104136,2.285137081,2.498965529,2.18656442
03/03/2015,1.599136266,1.830767533,1.855994647,1.867827612,1.805488595,2.040178642,1.952021302,1.951568276,1.783279459,1.773627946,2.018185203,2.028171749,2.045917107,1.977458745,1.913426271,1.808778039,2.068200659
03/04/2015,2.770476648,2.8207415,2.832793742,2.906382748,2.85567792,2.93178819,2.730608376,2.731327564,2.739217501,2.719130134,2.690678384,2.650731243,2.625394035,2.681827584,2.68958604,2.871710817,2.655636612
03/05/2015,3.646769375,3.522416628,3.519630773,3.595723261,3.586228964,3.592220856,3.148700667,3.149952676,3.197271688,3.241447871,3.086869014,3.01658814,2.969019454,3.079210805,3.162766352,3.610523971,3.022833464
03/06/2015,3.42574278,3.382439648,3.430529557,3.48123697,3.459440092,3.387957388,3.046518702,3.047680882,3.135533108,3.189198701,2.966502139,2.966430023,2.997315893,3.043927745,3.14097598,3.481958964,3.069332908
03/07/2015,3.4431061,3.272590432,3.163854784,3.210709792,3.189335008,3.052052023,2.699033213,2.699398264,2.912942445,2.852563794,2.574799192,2.441747786,2.39431936,2.585401684,2.651900596,2.908029617,2.494668351
03/08/2015,4.865342077,4.678966079,4.552190046,4.483301532,4.48275489,4.197542804,3.651213387,3.652849687,3.991521235,3.900240887,3.454365835,3.187505095,3.082520978,3.412381557,3.479020488,3.898840509,3.245965079
03/09/2015,4.741442978,4.506819841,4.444132169,4.436291365,4.454539546,4.211373163,3.776703629,3.778761541,4.018691201,3.980132896,3.612630298,3.467396002,3.392948041,3.680845033,3.760245014,4.059175167,3.554630223
03/10/2015,3.911087182,3.827651065,3.681979565,3.612693152,3.557219164,3.336492184,3.130901244,3.131715581,3.407675496,3.318883562,2.96343305,2.688247996,2.583300317,2.889222414,2.950804588,3.002681201,2.725854274
03/11/2015,3.852517263,3.529440454,3.485786803,3.554040408,3.564718009,3.496642451,2.88102143,2.881122762,3.106180778,3.007946497,2.846866747,2.753171227,2.719125146,2.816357911,2.87533152,3.367445193,2.711937902
03/12/2015,1.706705603,1.994902962,1.99406904,2.051943713,1.928734886,2.187706854,2.073441703,2.071515776,1.966665521,1.918587393,2.090690175,2.157438848,2.155683559,2.079277897,1.995970543,1.931113452,2.213244256
03/13/2015,2.782649271,2.926692837,2.903355682,2.963337897,2.8950105,3.011552703,2.828130283,2.82769379,2.880735789,2.835998919,2.81405473,2.778064119,2.791620455,2.814648025,2.824288988,2.877578318,2.769934911
03/14/2015,2.8587306,2.995994422,2.964904205,3.055354653,2.948196787,3.078529929,2.757989851,2.757285104,2.766601562,2.726919175,2.762005316,2.766751103,2.796518409,2.766157225,2.752503664,2.826990961,2.854678017
03/15/2015,1.627443656,1.946412949,1.929026703,1.953393403,1.881599577,2.090454758,1.930511312,1.927928784,1.84300103,1.780292924,1.917400132,1.875589953,1.867407968,1.891477171,1.834782814,1.802622849,1.943143888
03/16/2015,1.760092318,2.032211462,2.039260555,2.045933229,1.958539301,2.164134295,2.119533234,2.117386078,2.019653319,1.985727433,2.150514854,2.17740301,2.195140373,2.130155333,2.080044286,1.961823894,2.19404186
03/17/2015,2.74824954,3.108758226,3.120364978,3.187226682,3.093465998,3.156399515,2.981659886,2.981242476,3.041322053,3.068997838,2.961191057,2.925081406,2.94283252,2.963181732,3.02416184,3.037253167,2.915364732
03/18/2015,2.056884856,2.519728226,2.408818333,2.491596454,2.318329657,2.610982284,2.476666502,2.475144298,2.4292321,2.289073896,2.555059603,2.555567243,2.569347481,2.472260377,2.383908126,2.285926604,2.583408374
03/19/2015,3.818207933,4.39657543,4.251938542,4.405675194,4.152358211,4.253924816,3.919421417,3.920341942,4.064786005,4.030717058,3.919418234,3.824008003,3.839652863,3.934439017,3.94019218,4.001901309,3.755140449
03/20/2015,4.420351642,4.225675807,4.291492539,4.342538561,4.343876272,4.132363775,3.586641001,3.586944923,3.709134137,3.780637054,3.466395099,3.349891719,3.275994655,3.541182258,3.636376001,4.14933965,3.42825791
03/21/2015,2.623273005,2.653679008,2.701825512,2.732889203,2.727947954,2.910119025,2.70956672,2.70779933,2.628455252,2.59445923,2.680214947,2.656994723,2.665206599,2.655354787,2.616145899,2.699741222,2.743001345
03/22/2015,2.557824793,2.614870676,2.736572816,2.749506876,2.775083247,2.909516868,2.690112022,2.688308958,2.565328807,2.57712492,2.659750897,2.759057576,2.828092471,2.701517727,2.699721199,2.817200874,2.885513745
03/23/2015,1.951837177,2.212140906,2.251967532,2.301026787,2.245662747,2.479024262,2.411196779,2.408683161,2.273501889,2.253482024,2.47129434,2.561552914,2.61460787,2.479539967,2.425079588,2.299105683,2.563327564
03/24/2015,1.787080777,2.357992727,2.331162401,2.43060486,2.242558169,2.684097666,2.525090702,2.523076287,2.305877069,2.284263144,2.619982275,2.737977246,2.789282817,2.544538633,2.457001271,2.347295974,2.75698902
03/25/2015,2.294309802,2.68806134,2.64686298,2.71018321,2.584715034,2.790332627,2.724308303,2.722222204,2.633638082,2.579141448,2.722288124,2.898289576,2.978742517,2.806617189,2.701278052,2.565033598,3.010122187
03/26/2015,2.458172235,3.106691214,3.000734356,3.022431983,2.848212878,3.016668758,2.947536857,2.945572129,2.910092268,2.89291801,2.900894275,2.869355442,2.875957387,2.891925342,2.861370661,2.642561526,2.884272677
03/27/2015,3.313057368,3.271776003,3.277616878,3.308487488,3.333817491,3.290182789,3.181853124,3.180148442,3.30141521,3.293955527,3.143642846,3.09806451,3.112747535,3.186193176,3.254397007,3.231690865,3.124197331
03/28/2015,2.77824635,2.834891851,2.84743929,2.802580023,2.829895416,2.940510937,2.818367027,2.815994642,2.741861426,2.669166745,2.760910403,2.714706589,2.740365418,2.726371481,2.673214619,2.694956701,2.703021293
03/29/2015,2.834866057,3.081591355,3.041894873,3.096008518,2.979501976,3.065892766,2.930751993,2.928480535,2.9648194,2.959324171,2.923471394,2.934675215,2.956648665,2.939070333,2.96293226,2.883992758,2.926209942
03/30/2015,4.042668621,4.078015519,3.943292404,4.064951111,3.888683818,3.835635523,3.504106829,3.502926515,3.756735242,3.689819721,3.368842617,3.163512005,3.090273659,3.339904202,3.42308135,3.656103952,3.23009347
03/31/2015,3.598057757,3.841830639,3.678272017,3.717947511,3.638639104,3.510251976,3.285780763,3.28386824,3.503855735,3.443851724,3.160849363,2.995223674,2.937429175,3.125830759,3.158681933,3.243244166,3.073695094
04/01/2015,1.979499826,2.339640089,2.375113349,2.420853072,2.390617536,2.623950707,2.513928199,2.510626464,2.452434637,2.391155258,2.59866309,2.793982735,2.891106261,2.737997613,2.697634552,2.482130253,2.78589128
04/02/2015,2.091411017,2.393256193,2.400497663,2.444073247,2.415619459,2.564078672,2.466352444,2.462642052,2.480108129,2.421665136,2.519112627,2.638708491,2.709701701,2.60240555,2.584038987,2.442789193,2.648567109
04/03/2015,2.434726571,2.864280155,2.837017469,2.913638761,2.840351765,2.943609088,2.848983218,2.846281313,2.960020512,2.850445825,2.939536148,3.063424167,3.145135914,3.013324167,2.974643923,2.791431031,2.961300375
04/04/2015,2.166931028,2.490747276,2.477976878,2.558349574,2.474302658,2.684937378,2.541487468,2.538349459,2.532679884,2.486714866,2.609657023,2.889442842,3.018567128,2.820488416,2.802331499,2.515972726,2.95591115
04/05/2015,2.32939565,2.707125917,2.711553961,2.770403404,2.729652489,2.855148747,2.759964518,2.756784836,2.829254052,2.748348182,2.789580341,2.916225241,2.998911144,2.873201411,2.87773264,2.726340829,2.866105406
04/06/2015,2.48765181,2.822694691,2.914258923,2.911397246,2.877335932,2.897449615,2.671979371,2.668962282,2.683276235,2.698292255,2.670683113,2.904884507,3.020512175,2.906998325,2.952493016,2.725174685,3.021953984
04/07/2015,2.12596544,2.518196199,2.570004016,2.593763024,2.570370923,2.816245142,2.601155591,2.597487159,2.515311428,2.474351156,2.65623832,2.999253495,3.153467636,2.891443817,2.825579319,2.605716688,3.112090024
04/08/2015,2.405904563,2.607128756,2.610545526,2.606839088,2.600838748,2.660518697,2.616350978,2.61149853,2.605064246,2.587725157,2.663219902,2.735556842,2.779673464,2.708401735,2.695997273,2.551014979,2.776203104
04/09/2015,2.694779844,2.97258812,3.031481845,3.026112341,3.027098611,3.138695748,3.029866652,3.026275884,2.988731989,2.967886521,3.119129998,3.132336841,3.16753294,3.133768847,3.096532598,2.986974017,3.109460978
